dataset,filename,label,convnet_32,convnet_32_class,knn_32,knn_32_class,resnet_32,resnet_32_class,rocket_32,rocket_32_class,Oracle,Avg Ens,CBLOF,COF,COPOD,HBOS,LOF,PCC
settings_two,synthetic_batch_50.out,HBOS,0.3578643578643579,HBOS,0.3578643578643579,HBOS,0.3834776334776335,PCC,0.4752886002886002,COPOD,0.4752886002886002,0.1948614834673816,0.1374458874458874,0.1374458874458874,0.4752886002886002,0.3578643578643579,0.3607503607503607,0.3834776334776335
settings_two,synthetic_batch_51.out,HBOS,0.4249213836477987,LOF,0.3452830188679245,HBOS,0.4249213836477987,LOF,0.3961477987421383,COPOD,0.5644654088050315,0.292824074074074,0.1682389937106918,0.1458333333333333,0.3961477987421383,0.3452830188679245,0.4249213836477987,0.5644654088050315
settings_two,synthetic_batch_53.out,HBOS,0.4319261213720316,LOF,0.4204045734388741,HBOS,0.4319261213720316,LOF,0.3936675461741424,COPOD,0.4319261213720316,0.282545045045045,0.1007036059806508,0.1981530343007915,0.3936675461741424,0.4204045734388741,0.4319261213720316,0.350131926121372
settings_two,synthetic_batch_55.out,COPOD,0.4385593220338983,HBOS,0.4385593220338983,HBOS,0.5100282485875706,PCC,0.4385593220338983,HBOS,0.5100282485875706,0.0766531713900135,0.3213276836158192,0.3128531073446327,0.3629943502824858,0.4385593220338983,0.4011299435028248,0.5100282485875706
settings_two,synthetic_batch_56.out,HBOS,0.5404874213836477,HBOS,0.5404874213836477,HBOS,0.4355345911949685,LOF,0.4623820754716981,COPOD,0.5404874213836477,0.056910569105691,0.3023584905660377,0.2559748427672956,0.4623820754716981,0.5404874213836477,0.4355345911949685,0.4202044025157233
settings_two,synthetic_batch_6.out,PCC,0.2201298701298701,PCC,0.4694805194805194,HBOS,0.2201298701298701,PCC,0.4502164502164503,COPOD,0.4694805194805194,0.3843954248366013,0.2581168831168831,0.2332251082251082,0.4502164502164503,0.4694805194805194,0.3923701298701298,0.2201298701298701
settings_two,synthetic_batch_61.out,PCC,0.3360294117647059,HBOS,0.3360294117647059,HBOS,0.5519607843137254,PCC,0.3884803921568627,COPOD,0.5519607843137254,0.135004397537379,0.0524509803921568,0.0,0.3884803921568627,0.3360294117647059,0.3590686274509803,0.5519607843137254
settings_two,synthetic_batch_63.out,PCC,0.4633101851851852,LOF,0.4336805555555555,HBOS,0.4633101851851852,LOF,0.4336805555555555,HBOS,0.4633101851851852,0.178419452887538,0.2763888888888888,0.2243055555555555,0.4394675925925926,0.4336805555555555,0.4633101851851852,0.3458333333333333
settings_two,synthetic_batch_64.out,HBOS,0.3293201133144475,HBOS,0.3293201133144475,HBOS,0.2181303116147309,PCC,0.3293201133144475,HBOS,0.5516997167138811,0.1589673913043478,0.1076487252124645,0.1133144475920679,0.5516997167138811,0.3293201133144475,0.2896600566572238,0.2181303116147309
settings_two,synthetic_batch_68.out,HBOS,0.3437739463601532,HBOS,0.3437739463601532,HBOS,0.4113984674329502,LOF,0.3437739463601532,HBOS,0.5480842911877394,0.2520242914979757,0.0617816091954023,0.0545977011494252,0.4703065134099617,0.3437739463601532,0.4113984674329502,0.5480842911877394
settings_two,synthetic_batch_71.out,HBOS,0.4040697674418604,HBOS,0.4040697674418604,HBOS,0.4084302325581395,LOF,0.4040697674418604,HBOS,0.5058139534883721,0.3222338204592901,0.0925387596899224,0.0363372093023255,0.5058139534883721,0.4040697674418604,0.4084302325581395,0.4273255813953488
settings_two,synthetic_batch_72.out,PCC,0.0720364741641337,CBLOF,0.3788753799392097,HBOS,0.4061803444782167,LOF,0.4727963525835866,COPOD,0.5261398176291793,0.0712643678160919,0.0720364741641337,0.0720364741641337,0.4727963525835866,0.3788753799392097,0.4061803444782167,0.5261398176291793
settings_two,synthetic_batch_73.out,HBOS,0.0640324214792299,CBLOF,0.4145896656534953,HBOS,0.5113475177304964,LOF,0.4843971631205673,COPOD,0.5483282674772036,0.3061056105610561,0.0640324214792299,0.3092198581560283,0.4843971631205673,0.4145896656534953,0.5113475177304964,0.5483282674772036
settings_two,synthetic_batch_74.out,HBOS,0.4045765027322404,HBOS,0.4045765027322404,HBOS,0.494535519125683,PCC,0.4045765027322404,HBOS,0.5313524590163935,0.1898907103825136,0.2256830601092896,0.1754781420765027,0.5313524590163935,0.4045765027322404,0.4549521857923497,0.494535519125683
settings_two,synthetic_batch_75.out,PCC,0.4104868913857677,HBOS,0.4104868913857677,HBOS,0.3698501872659175,PCC,0.4897003745318352,COPOD,0.4897003745318352,0.3411604361370717,0.1835205992509363,0.1390449438202247,0.4897003745318352,0.4104868913857677,0.473876404494382,0.3698501872659175
settings_two,synthetic_batch_77.out,HBOS,0.4483516483516483,PCC,0.4582417582417582,HBOS,0.3970695970695971,LOF,0.3344322344322344,COPOD,0.4582417582417582,0.2012931034482758,0.3225274725274725,0.2454212454212454,0.3344322344322344,0.4582417582417582,0.3970695970695971,0.4483516483516483
settings_two,synthetic_batch_8.out,COPOD,0.3130053394355453,HBOS,0.3130053394355453,HBOS,0.4922959572845156,PCC,0.3903890160183066,COPOD,0.4922959572845156,0.2349924585218703,0.0903890160183066,0.0606407322654462,0.3903890160183066,0.3130053394355453,0.3985888634630053,0.4922959572845156
settings_two,synthetic_batch_86.out,PCC,0.4011839708561019,HBOS,0.4011839708561019,HBOS,0.4011839708561019,HBOS,0.4011839708561019,HBOS,0.4936247723132969,0.0811051693404634,0.1607468123861566,0.1393442622950819,0.4936247723132969,0.4011839708561019,0.3729508196721312,0.3155737704918033
settings_two,synthetic_batch_88.out,HBOS,0.4766830870279146,HBOS,0.4766830870279146,HBOS,0.6839901477832512,PCC,0.4766830870279146,HBOS,0.6839901477832512,0.1394389438943894,0.1034482758620689,0.0480295566502463,0.6247947454844006,0.4766830870279146,0.4123973727422003,0.6839901477832512
settings_two,synthetic_batch_91.out,HBOS,0.3861486486486487,COPOD,0.3293543543543544,HBOS,0.518093093093093,PCC,0.3861486486486487,COPOD,0.518093093093093,0.1728286384976525,0.0642642642642642,0.0597597597597597,0.3861486486486487,0.3293543543543544,0.3485735735735735,0.518093093093093
settings_two,synthetic_batch_95.out,COPOD,0.5196261682242992,HBOS,0.5196261682242992,HBOS,0.1873052959501557,PCC,0.5196261682242992,HBOS,0.5196261682242992,0.1093117408906882,0.39797507788162,0.3960280373831776,0.441082554517134,0.5196261682242992,0.3333722741433021,0.1873052959501557
settings_two,synthetic_batch_96.out,HBOS,0.4796934865900383,COPOD,0.3749042145593869,HBOS,0.5164750957854406,PCC,0.4796934865900383,COPOD,0.5164750957854406,0.2089159067882471,0.1670498084291188,0.1693486590038314,0.4796934865900383,0.3749042145593869,0.4622605363984675,0.5164750957854406
settings_two,synthetic_batch_20.out,HBOS,0.4686447811447811,COPOD,0.3137626262626262,HBOS,0.3507996632996633,LOF,0.3137626262626262,HBOS,,,,0.0827020202020202,0.4686447811447811,0.3137626262626262,0.3507996632996633,0.4741161616161616
settings_two,synthetic_batch_80.out,HBOS,,CBLOF,0.3731382978723404,HBOS,0.3809840425531915,LOF,0.4015957446808511,COPOD,,,,0.2992021276595744,0.4015957446808511,0.3731382978723404,0.3809840425531915,0.3386524822695035
